"Event_rate","Scenario","Visit","CI_type","Coverage","rank","mean","q1","q3","old_rank","coverage_old","mean_old","q1_old","q3_old"
1,20,0,"Bootstrap",0.942,2,0.984757210991249,0.942571745437334,1.02567199839551,"Bootstrap",0.941,0.984020949379606,0.942791601169023,1.02506455239746
1,20,0,"Sandwich",0.936,3,1.00353883231861,0.961470445211237,1.04306421172996,"Sandwich",0.936,1.00350387429925,0.961494684217841,1.04301441491302
1,20,0,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,20,0,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,20,1,"LEF both",0.948948948948949,1,1.05133836020665,0.998345555907402,1.10318132225313,"LEF both",0.949,1.05010067791869,0.997142657917244,1.10083000545484
1,20,1,"LEF outcome",0.948948948948949,1,1.05142940626373,0.99843392178751,1.10324929247453,"LEF outcome",0.949,1.05073124985535,0.997659985381547,1.10139172933671
1,20,1,"Sandwich",0.944,2,1.03384673585342,0.984226714778002,1.08471097113515,"Sandwich",0.944,1.03390470906932,0.984272367320392,1.08490005240423
1,20,1,"Bootstrap",0.943,3,1.00210767399243,0.947725662700986,1.05207326365369,"Bootstrap",0.943,1.00149545078712,0.948312106599422,1.0518884759214
1,20,1,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,20,1,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,20,2,"LEF both",0.964964964964965,1,1.13250864151533,1.05940907084531,1.20066779629729,"LEF both",0.965,1.13149745020647,1.05855392178758,1.1995687509664
1,20,2,"LEF outcome",0.963963963963964,2,1.13275014457854,1.05946469950165,1.20081883589225,"LEF outcome",0.965,1.13336106022926,1.06130815446767,1.2018523470866
1,20,2,"Sandwich",0.958,3,1.09392881590914,1.01925611432564,1.16486328820295,"Sandwich",0.958,1.094019821042,1.01933418322944,1.16497973589755
1,20,2,"Bootstrap",0.947,4,1.02915634377457,0.951370015953091,1.10136891549779,"Bootstrap",0.948,1.02883281888168,0.95147706178926,1.10211330928241
1,20,2,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,20,2,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,20,3,"LEF both",0.971971971971972,1,1.3262116229318,1.17094038707993,1.41376954971453,"LEF both",0.97,1.32502865115547,1.17086467142619,1.41054864441997
1,20,3,"LEF outcome",0.971971971971972,1,1.3267946541309,1.17152037443263,1.41444019361133,"LEF outcome",0.97,1.33024593584548,1.17555667001085,1.41338400615992
1,20,3,"Sandwich",0.952,2,1.1649601772879,1.04746509277041,1.26479003303944,"Sandwich",0.952,1.1648927626573,1.04755344306547,1.26478053874983
1,20,3,"Bootstrap",0.93,3,1.00727609820816,0.889020957094533,1.11828252395769,"Bootstrap",0.931,1.00722607416517,0.890011564350216,1.11867246777056
1,20,3,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,20,3,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,20,4,"LEF both",0.985985985985986,1,1.79123767474769,1.38836144050651,2.07631255643452,"LEF both",0.984,1.78931456986317,1.38654742733118,2.07197944350327
1,20,4,"LEF outcome",0.985985985985986,1,1.79206658099006,1.3901125885762,2.0791054566426,"LEF outcome",0.984,1.79860504430461,1.39712156519811,2.07314230104564
1,20,4,"Sandwich",0.914,2,1.36224041338562,1.03019449383634,1.54077724203297,"Sandwich",0.914,1.36157704136662,1.02877658968847,1.54038531059794
1,20,4,"Bootstrap",0.897,3,0.969264463077046,0.728321524420979,1.19040370125148,"Bootstrap",0.898,0.969623375128548,0.730935032213204,1.1902852211636
1,20,4,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,20,4,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,21,0,"Sandwich",0.947154471544715,1,1.02064429136299,0.960881949735423,1.08393579451758,"Sandwich",0.947154471544715,1.02064429136299,0.960881949735423,1.08393579451758
1,21,0,"Bootstrap",0.937,2,0.984690710181443,0.918431333179158,1.04816477133107,"Bootstrap",0.933,0.984365603787044,0.919515154312002,1.04749811495819
1,21,0,"LEF both",0.932,3,1.04295928089557,0.977725870828189,1.10619229833505,"LEF both",0.932,1.04197462253981,0.97662815885684,1.10438043490892
1,21,0,"LEF outcome",0.932,3,1.04295928089557,0.977725870828188,1.10619229833505,"LEF outcome",0.932,1.04197462253981,0.976628158856839,1.10438043490892
1,21,0,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,21,0,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,21,1,"Sandwich",0.951219512195122,1,1.08314847077375,0.968715292491609,1.19638551360014,"Sandwich",0.951219512195122,1.08314847077375,0.968715292491609,1.19638551360014
1,21,1,"Bootstrap",0.908,2,0.967105746287783,0.846145180735052,1.0923076485839,"Bootstrap",0.909,0.967386000733801,0.845996316632227,1.09460788858767
1,21,1,"LEF both",0.869,3,1.19176206564551,1.07837788205506,1.29786447854433,"LEF outcome",0.871,1.19609505555178,1.08178962266926,1.2990988316039
1,21,1,"LEF outcome",0.869,3,1.19234434536099,1.07887660193416,1.2986158714711,"LEF both",0.87,1.19084393111101,1.07798397531508,1.2951364051552
1,21,1,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,21,1,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,21,2,"Sandwich",0.844512195121951,1,1.12861736176633,0.556760155388549,1.49024436471546,"Sandwich",0.844512195121951,1.12861736176633,0.556760155388549,1.49024436471546
1,21,2,"Bootstrap",0.768,2,0.876337581999191,0.493227020532445,1.16646490485413,"Bootstrap",0.768,0.877264695047378,0.493150823422249,1.16428454603953
1,21,2,"LEF both",0.742,3,1.41093124049148,0.630838474101402,1.88335643520697,"LEF outcome",0.741,1.42545535174993,0.632322154630409,1.90473667941096
1,21,2,"LEF outcome",0.742,3,1.41264089330728,0.631064412108364,1.88592077435028,"LEF both",0.74,1.41050779179435,0.629728680025,1.88287043963055
1,21,2,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,21,2,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,21,3,"Sandwich",0.703252032520325,1,0.882166313691512,0.28198100019893,1.2759109331702,"Sandwich",0.703252032520325,0.882166313691512,0.28198100019893,1.2759109331702
1,21,3,"Bootstrap",0.636,2,0.700400335100393,0.248191502920411,0.9354157874935,"Bootstrap",0.637,0.701204054282367,0.248430545549864,0.942712623138233
1,21,3,"LEF both",0.601,3,1.07976316350821,0.320688533111231,1.49174930797738,"LEF both",0.601,1.07962273356767,0.320036403874438,1.49380814106132
1,21,3,"LEF outcome",0.601,3,1.08119689193478,0.320359439774764,1.49178740232354,"LEF outcome",0.6,1.09122853831717,0.320829713180617,1.53207761824815
1,21,3,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,21,3,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,21,4,"Sandwich",0.665650406504065,1,0.610877775300333,0.175492143165946,0.818192662597284,"Sandwich",0.665650406504065,0.610877775300333,0.175492143165946,0.818192662597284
1,21,4,"Bootstrap",0.514,2,0.545306726950078,0.158622389068483,0.61448123652675,"Bootstrap",0.513,0.545854191615374,0.158889632503259,0.614133812308188
1,21,4,"LEF both",0.493,3,0.725935545177707,0.202373997022616,0.947958216710654,"LEF both",0.493,0.725817698191695,0.202760967120526,0.948491110731304
1,21,4,"LEF outcome",0.493,3,0.726872671197738,0.202476315031387,0.948823641207017,"LEF outcome",0.493,0.732878689067942,0.204017605187767,0.96947546462656
1,21,4,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,21,4,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,22,0,"LEF both",0.955,1,1.00589426977726,0.967854129304908,1.04313328324552,"LEF both",0.955,1.00367343826126,0.966884746464818,1.04180983025519
1,22,0,"LEF outcome",0.955,1,1.00589426977726,0.967854129304908,1.04313328324552,"LEF outcome",0.955,1.00367343826126,0.966884746464818,1.04180983025519
1,22,0,"Bootstrap",0.944,2,0.985553575483668,0.947886458489244,1.02362381928328,"Bootstrap",0.945,0.983876972505423,0.946418528809419,1.02165816369642
1,22,0,"Sandwich",0.942,3,0.996847012851691,0.956099661634061,1.03705056025505,"Sandwich",0.942,0.996847012851691,0.956099661634061,1.03705056025505
1,22,0,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,22,0,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,22,1,"LEF outcome",0.967,1,1.04153681957729,0.964326652252923,1.10033149915524,"LEF outcome",0.965,1.04103663878338,0.963810055655715,1.10197602240333
1,22,1,"LEF both",0.966,2,1.04128648182465,0.964333302639085,1.09974374099906,"LEF both",0.963,1.03965544505773,0.962757802523982,1.09982374822881
1,22,1,"Bootstrap",0.954,3,0.967379419915643,0.904941952820922,1.02031241402661,"Bootstrap",0.954,0.966604625876651,0.90405464607309,1.01951244024331
1,22,1,"Sandwich",0.942,4,1.0052467507174,0.938415182027288,1.06221496084223,"Sandwich",0.942,1.0052467507174,0.938415182027288,1.06221496084223
1,22,1,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,22,1,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,22,2,"LEF both",0.95,1,1.40301938858749,1.06110172867197,1.57034745443854,"LEF outcome",0.95,1.41693728813026,1.06819072079107,1.57841574462819
1,22,2,"LEF outcome",0.95,1,1.40503111485942,1.06098208820478,1.57311185855033,"LEF both",0.949,1.40171036868932,1.06035229568953,1.57032303587869
1,22,2,"Sandwich",0.939,2,1.14854494119815,0.92902939980093,1.28882349344497,"Sandwich",0.939,1.14854494119815,0.92902939980093,1.28882349344497
1,22,2,"Bootstrap",0.938,3,0.975677310457936,0.810240068865183,1.08372833674611,"Bootstrap",0.937,0.976013658800706,0.809175993311768,1.08591424894497
1,22,2,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,22,2,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,22,3,"LEF both",0.912,1,1.42255165404432,0.68912938716524,1.81084122447855,"LEF outcome",0.913,1.44660962821654,0.69192516787666,1.84700716676678
1,22,3,"LEF outcome",0.912,1,1.42488204161707,0.689050529073838,1.81475116739986,"LEF both",0.911,1.42166546351255,0.688240946787275,1.81052385557305
1,22,3,"Bootstrap",0.894,2,0.820024941481289,0.52733612600912,0.905616682998133,"Bootstrap",0.892,0.820973716450179,0.527898232271357,0.906059394113919
1,22,3,"Sandwich",0.884,3,1.07177004705431,0.595992654679148,1.2824890356004,"Sandwich",0.884,1.07177004705431,0.595992654679148,1.2824890356004
1,22,3,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,22,3,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,22,4,"LEF both",0.941,1,0.899219673846756,0.405546571799076,1.05692373441782,"LEF outcome",0.941,0.913121404284452,0.406880856405768,1.05958367043431
1,22,4,"LEF outcome",0.941,1,0.900463730839082,0.405796628776021,1.05789622620196,"LEF both",0.939,0.898601165460579,0.405160699115756,1.05654811288215
1,22,4,"Bootstrap",0.867,2,0.656081339123291,0.30748605164049,0.544034289357778,"Bootstrap",0.865,0.656615019967752,0.307137976010624,0.545700363506224
1,22,4,"Sandwich",0.841,3,0.719438489158301,0.349394393470313,0.754772389342746,"Sandwich",0.841,0.719438489158301,0.349394393470313,0.754772389342746
1,22,4,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,22,4,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,23,0,"LEF both",0.956,1,1.00317534407983,0.960454464066822,1.04669775144591,"LEF both",0.956,1.001494408607,0.958475621382239,1.04489040613032
1,23,0,"LEF outcome",0.956,1,1.00317534407983,0.960454464066823,1.04669775144591,"LEF outcome",0.956,1.001494408607,0.95847562138224,1.04489040613032
1,23,0,"Bootstrap",0.948,2,0.978366753943424,0.936282584645315,1.02062450638009,"Bootstrap",0.95,0.977326977089427,0.935238599461072,1.01900528751197
1,23,0,"Sandwich",0.943,3,0.993501832397458,0.950795848027342,1.03633574852419,"Sandwich",0.943,0.993501832397458,0.950795848027342,1.03633574852419
1,23,0,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,23,0,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,23,1,"LEF both",0.95,1,1.05924025632573,0.992880737813974,1.12235453128455,"LEF both",0.951,1.05788760929699,0.991450882725944,1.12140838395906
1,23,1,"LEF outcome",0.95,1,1.05947189131159,0.993005171161933,1.12263087082555,"LEF outcome",0.951,1.05916928599758,0.991979554810341,1.12293673742122
1,23,1,"Sandwich",0.944,2,1.0359908215195,0.97113272699007,1.10478484872924,"Sandwich",0.944,1.0359908215195,0.97113272699007,1.10478484872924
1,23,1,"Bootstrap",0.942,3,1.0052341281658,0.941827811485893,1.06679661921848,"Bootstrap",0.942,1.0048016189596,0.941258505211828,1.06702807825678
1,23,1,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,23,1,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,23,2,"Sandwich",0.949,1,1.08549234918484,0.987045653029874,1.17277126599958,"Sandwich",0.949,1.08549234918484,0.987045653029874,1.17277126599958
1,23,2,"LEF both",0.944,2,1.1435429160331,1.03353562759479,1.24196597002907,"LEF outcome",0.944,1.14613160288446,1.03586038418377,1.24705516799634
1,23,2,"LEF outcome",0.944,2,1.14409172533051,1.0338264015162,1.24271400907881,"LEF both",0.943,1.14240434517525,1.03301259555757,1.24110775473764
1,23,2,"Bootstrap",0.937,3,1.01836759254275,0.919656872110558,1.11257137073595,"Bootstrap",0.938,1.01831921689604,0.92025357821941,1.11148743619208
1,23,2,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,23,2,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,23,3,"LEF both",0.969,1,1.32588744036898,1.11066612834121,1.47767314478045,"LEF both",0.97,1.32498963444474,1.10986682650636,1.47916796784631
1,23,3,"LEF outcome",0.969,1,1.32691428387771,1.11118444232336,1.47849428499111,"LEF outcome",0.97,1.33233401891533,1.11532580539954,1.48569392235064
1,23,3,"Sandwich",0.951,2,1.14850730402003,0.975213738609243,1.28686336369851,"Sandwich",0.951,1.14850730402003,0.975213738609243,1.28686336369851
1,23,3,"Bootstrap",0.929,3,0.981457007194894,0.821655964595069,1.1122747939862,"Bootstrap",0.93,0.981584651195169,0.82261290474809,1.11166109238764
1,23,3,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,23,3,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,23,4,"LEF both",0.974,1,1.69748504916153,1.22804995577463,2.07275860070925,"LEF both",0.974,1.69660612608166,1.22756803353747,2.07227737350709
1,23,4,"LEF outcome",0.974,1,1.69861397654255,1.2289343827908,2.07509342430167,"LEF outcome",0.973,1.70518102998555,1.24180059430583,2.07334966821954
1,23,4,"Bootstrap",0.908,2,0.9489121708244,0.705277896554376,1.14128595060205,"Bootstrap",0.909,0.948989523733126,0.707528234026426,1.14001623060259
1,23,4,"Sandwich",0.899,3,1.30613555166649,0.912649059423261,1.55861529888809,"Sandwich",0.899,1.30613555166649,0.912649059423261,1.55861529888809
1,23,4,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,23,4,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,24,0,"Sandwich",0.937246963562753,1,0.995284941021741,0.926787230685854,1.06031756502058,"Bootstrap",0.938877755511022,0.963135782631227,0.893105542599513,1.02513754112518
1,24,0,"Bootstrap",0.937,2,0.964039152576596,0.893026660444475,1.0268454235014,"Sandwich",0.937246963562753,0.994938541061068,0.926400959774031,1.06019442718144
1,24,0,"LEF both",0.927,3,1.0150237690692,0.947533459313291,1.07967160215076,"LEF both",0.92685370741483,1.01432462429511,0.946388339594112,1.07802297539522
1,24,0,"LEF outcome",0.927,3,1.0150237690692,0.94753345931329,1.07967160215076,"LEF outcome",0.92685370741483,1.01432462429511,0.946388339594112,1.07802297539522
1,24,0,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,24,0,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,24,1,"Sandwich",0.945344129554656,1,1.07549075138287,0.903889658507487,1.23354673335571,"Sandwich",0.945344129554656,1.07415895898661,0.902899313723626,1.22982149751745
1,24,1,"Bootstrap",0.89,2,0.957556434234718,0.794980141591777,1.1081078799054,"Bootstrap",0.889779559118236,0.954476320141866,0.793614953421894,1.10516818153812
1,24,1,"LEF both",0.856,3,1.19019303878322,0.998301547725238,1.35433860188727,"LEF outcome",0.856713426853707,1.19492228727582,0.998167835067479,1.36041245046194
1,24,1,"LEF outcome",0.856,3,1.19127414380671,0.999092805908777,1.35503507444548,"LEF both",0.855711422845691,1.18804155681948,0.996609120845966,1.3484514412702
1,24,1,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,24,1,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,24,2,"Sandwich",0.86336032388664,1,1.07589467669306,0.609283647404875,1.43609062237845,"Sandwich",0.86336032388664,1.07514452872158,0.609177998465832,1.4320467070334
1,24,2,"Bootstrap",0.762,2,0.855811191372031,0.498392953864419,1.10372076780902,"Bootstrap",0.75751503006012,0.845382093339596,0.498400675691896,1.10250980186074
1,24,2,"LEF both",0.737,3,1.34248679033453,0.711888936390656,1.7957051331067,"LEF both",0.7374749498998,1.34117207390023,0.711534439818518,1.7952821456803
1,24,2,"LEF outcome",0.737,3,1.34450611884672,0.712254371659168,1.79709395630731,"LEF outcome",0.736472945891784,1.35560166205443,0.712227967582581,1.81014580298263
1,24,2,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,24,2,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,24,3,"Sandwich",0.731781376518219,1,0.794987204735659,0.315250211364052,1.05490325086109,"Sandwich",0.731781376518219,0.794200965186372,0.316288157781234,1.05758184225154
1,24,3,"Bootstrap",0.619,2,0.647045302798572,0.261525385979449,0.815464613801176,"Bootstrap",0.620240480961924,0.64079606393261,0.262222125258597,0.807738884119217
1,24,3,"LEF both",0.592,3,0.975477619118522,0.366154703094798,1.35204698228731,"LEF both",0.591182364729459,0.974068905604809,0.367889830717101,1.34936197007865
1,24,3,"LEF outcome",0.592,3,0.976925259082959,0.366405896436536,1.3535508804127,"LEF outcome",0.591182364729459,0.984350168811244,0.369994306612132,1.36900838507316
1,24,3,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,24,3,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,24,4,"Sandwich",0.66497975708502,1,0.555378497309037,0.205816938291555,0.695502512924848,"Sandwich",0.66497975708502,0.557342077357106,0.207797777566538,0.690037558397234
1,24,4,"Bootstrap",0.504,2,0.5021080270472,0.177752063379974,0.545603257827439,"Bootstrap",0.502004008016032,0.498588002783397,0.179281611719343,0.544259366929313
1,24,4,"LEF outcome",0.49,3,0.670657466845759,0.245367496321797,0.873783252655629,"LEF both",0.48997995991984,0.671227845358306,0.246663276114251,0.875072404502318
1,24,4,"LEF both",0.489,4,0.669722414022797,0.245035675468132,0.870705843554909,"LEF outcome",0.488977955911824,0.677607536822712,0.248405368166763,0.899957157337977
1,24,4,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,24,4,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,25,0,"LEF both",0.949,1,1.01062957901108,0.971023361806628,1.04658056193917,"LEF both",0.947,1.00741088136106,0.967274124771311,1.04216767569454
1,25,0,"LEF outcome",0.949,1,1.01062957901108,0.971023361806628,1.04658056193917,"LEF outcome",0.947,1.00741088136106,0.967274124771311,1.04216767569454
1,25,0,"Bootstrap",0.944,2,0.998169629437,0.959439369779281,1.03307760382503,"Bootstrap",0.945,0.995451476192131,0.955393166992096,1.03063006508019
1,25,0,"Sandwich",0.937,3,1.00222702998835,0.96594715876621,1.03851121341379,"Sandwich",0.937,1.00222702998835,0.96594715876621,1.03851121341379
1,25,0,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,25,0,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,25,1,"LEF both",0.963,1,1.02678756514379,0.953172178946886,1.07836578309578,"LEF outcome",0.964,1.02711891783153,0.949912160019706,1.07920031951682
1,25,1,"LEF outcome",0.963,1,1.02697680155923,0.953071899189746,1.07852456427395,"LEF both",0.963,1.02484869382498,0.948934924218648,1.07691108458957
1,25,1,"Bootstrap",0.948,2,0.974521769869169,0.909620098102186,1.02266896489919,"Bootstrap",0.952,0.974082643240797,0.909558279137213,1.02220260154319
1,25,1,"Sandwich",0.939,3,1.00281912703826,0.935676175955471,1.04814745181244,"Sandwich",0.939,1.00281912703826,0.935676175955471,1.04814745181244
1,25,1,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,25,1,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,25,2,"LEF both",0.977,1,1.28197474284953,0.948845912125187,1.42289385232302,"LEF both",0.976,1.28076461308686,0.948123380317569,1.41969720710145
1,25,2,"LEF outcome",0.977,1,1.28389402774061,0.948452151350319,1.42760077856908,"LEF outcome",0.974,1.29465930495271,0.950797330605063,1.43260270577576
1,25,2,"Bootstrap",0.951,2,0.967893429051959,0.804667677404971,1.05587490065072,"Bootstrap",0.954,0.968816496819131,0.804639975639165,1.05970378360062
1,25,2,"Sandwich",0.931,3,1.10265021859184,0.87312506527671,1.21918904652486,"Sandwich",0.931,1.10265021859184,0.87312506527671,1.21918904652486
1,25,2,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,25,2,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,25,3,"LEF outcome",0.969,1,1.32931885179243,0.70393031312755,1.60636659277798,"LEF outcome",0.97,1.34427491239983,0.703773733345507,1.66075697958756
1,25,3,"LEF both",0.968,2,1.32717953274358,0.703888242345517,1.59853225433298,"LEF both",0.969,1.32646877799454,0.703158731115055,1.59813603232413
1,25,3,"Bootstrap",0.932,3,0.842084891399967,0.561101339583155,0.888974314636187,"Bootstrap",0.931,0.843453138734851,0.561626624451369,0.890713839957919
1,25,3,"Sandwich",0.908,4,1.04470162851081,0.625410416506203,1.19226620195024,"Sandwich",0.908,1.04470162851081,0.625410416506203,1.19226620195024
1,25,3,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,25,3,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,25,4,"LEF both",0.976,1,0.786653342301442,0.392562282672246,0.944030437766141,"LEF outcome",0.976,0.795058510241494,0.395708612726603,0.96048803184715
1,25,4,"LEF outcome",0.976,1,0.787609587983928,0.39251156791252,0.945418164301896,"LEF both",0.975,0.786193310380883,0.39220179909229,0.944953035621042
1,25,4,"Bootstrap",0.9,2,0.65812574843544,0.294997867400586,0.588180566463893,"Bootstrap",0.9,0.658697547393535,0.295388691743714,0.59271497237256
1,25,4,"Sandwich",0.846,3,0.647857779552786,0.335012342449198,0.703007599651804,"Sandwich",0.846,0.647857779552786,0.335012342449198,0.703007599651804
1,25,4,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,25,4,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,26,0,"Sandwich",0.944500504540868,1,0.988430110066263,0.942619495108969,1.0338810555314,"Sandwich",0.944500504540868,0.986546555818776,0.941386142536232,1.0318082059213
1,26,0,"LEF both",0.944444444444444,2,0.993648894572003,0.94690551561885,1.04295297077761,"Bootstrap",0.943491422805247,0.975690032412772,0.925099721304043,1.02028984683266
1,26,0,"LEF outcome",0.944444444444444,2,0.993648894572003,0.94690551561885,1.04295297077761,"LEF both",0.938446014127144,0.985215313807899,0.941563792977381,1.03790129654468
1,26,0,"Bootstrap",0.942424242424242,3,0.978561572021634,0.928407474912301,1.02519967072277,"LEF outcome",0.938446014127144,0.985215313807899,0.941563792977383,1.03790129654468
1,26,0,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,26,0,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,26,1,"Sandwich",0.945509586276488,1,1.00987265432861,0.899938750284041,1.10150202490688,"Sandwich",0.945509586276488,1.01029861275712,0.898991998967293,1.10246752972976
1,26,1,"Bootstrap",0.936363636363636,2,0.970301294148924,0.868105062796153,1.04848318052637,"Bootstrap",0.933400605449041,0.971462309447917,0.868667738800125,1.04910669467652
1,26,1,"LEF both",0.931313131313131,3,1.03860042408965,0.919318653994483,1.13111378979168,"LEF both",0.925327951564077,1.03277131477972,0.916952432419856,1.1288837698539
1,26,1,"LEF outcome",0.931313131313131,3,1.03933884911134,0.919842978669052,1.13204206806486,"LEF outcome",0.924318869828456,1.03701582266665,0.919447492813827,1.13179048377362
1,26,1,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,26,1,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,26,2,"Sandwich",0.932391523713421,1,1.03611636884344,0.850093759409724,1.1587605893101,"Sandwich",0.932391523713421,1.03464034068304,0.849827868567664,1.15607770029388
1,26,2,"LEF both",0.913131313131313,2,1.11204765567923,0.899043007192957,1.24483262721291,"LEF both",0.907164480322906,1.10373555389375,0.894683902323928,1.2404147848193
1,26,2,"LEF outcome",0.913131313131313,2,1.11341078695947,0.899760498596012,1.24609036573737,"Bootstrap",0.906155398587286,0.94809282869186,0.788033469044091,1.0683984969291
1,26,2,"Bootstrap",0.904040404040404,3,0.950261975876287,0.789602093006316,1.0725554019732,"LEF outcome",0.906155398587286,1.11175175437223,0.896542775680737,1.25609326249278
1,26,2,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
